TEMPERATURE,HUMIDITY,ALTITUDE,PRESSURE,LIGHT,RAIN,CLIMATE_PREDICTION
33.918,79.916,30816.565,2.453,91.163,618.815,Summer
29.321,58.032,30993.116,2.492,429.48,912.284,Monsoon
28.156,48.887,30633.591,2.384,870.405,868.091,Summer
38.408,70.043,30378.622,2.438,465.135,875.757,Summer
26.229,68.436,30218.664,2.427,859.871,434.607,Breeze
25.061,63.867,30198.821,2.379,767.058,847.493,Monsoon
34.421,80.831,30856.151,2.444,583.52,162.38,Monsoon
33.603,54.978,30992.352,2.418,819.349,538.268,Monsoon
35.327,43.582,30697.99,2.452,970.652,313.666,Breeze
35.243,57.233,30955.829,2.339,878.522,132.218,Summer
37.086,43.427,30349.996,2.372,770.151,655.49,Breeze
37.91,66.918,30627.595,2.434,780.95,168.562,Breeze
35.85,59.643,30511.685,2.325,202.375,208.143,Summer
28.252,78.813,30482.018,2.454,1047.219,173.571,Monsoon
31.489,78.094,30632.374,2.327,250.061,977.543,Summer
33.984,62.124,30310.339,2.365,403.379,135.315,Summer
32.551,52.525,30640.622,2.348,584.246,342.781,Summer
27.225,61.587,30672.862,2.312,165.013,686.799,Monsoon
33.25,71.218,30836.113,2.354,665.126,841.045,Summer
37.411,51.369,30730.481,2.482,225.466,647.383,Breeze
30.859,77.014,30319.774,2.305,1018.003,978.852,Summer
34.365,57.545,30450.8,2.303,980.883,403.937,Summer
33.623,84.016,30120.378,2.441,612.535,524.805,Breeze
30.279,65.522,30257.294,2.373,510.94,839.171,Monsoon
32.914,80.274,30520.945,2.346,139.784,713.528,Breeze
27.943,70.099,30100.761,2.402,910.931,292.66,Monsoon
32.646,67.402,30570.606,2.353,435.926,548.801,Monsoon
36.184,73.014,30390.279,2.378,293.567,978.363,Monsoon
35.625,78.706,30034.766,2.443,1094.969,876.721,Monsoon
30.011,71.358,30434.448,2.323,745.078,272.623,Breeze
26.569,78.079,30281.14,2.492,109.033,261.807,Monsoon
36.199,51.38,30066.977,2.309,887.386,845.555,Breeze
28.711,55.211,30293.37,2.461,832.93,279.005,Summer
25.743,53.108,30294.095,2.445,459.284,507.51,Breeze
31.233,78.125,30355.074,2.356,162.348,262.683,Summer
35.353,46.79,30366.475,2.324,562.266,113.197,Breeze
36.319,78.018,30429.772,2.47,846.751,887.863,Summer
38.751,60.118,30091.958,2.436,111.336,801.104,Breeze
27.652,46.498,30005.278,2.358,204.882,523.53,Breeze
29.113,61.675,30736.007,2.303,692.251,243.621,Breeze
33.533,56.222,30337.346,2.488,628.713,825.776,Breeze
36.359,69.046,30613.612,2.381,998.444,423.431,Summer
28.277,63.791,30307.035,2.335,901.828,695.754,Monsoon
30.739,56.058,30984.187,2.482,1013.148,385.025,Breeze
30.718,80.94,30315.425,2.372,528.576,489.058,Summer
35.821,60.9,30605.044,2.393,872.947,581.925,Breeze
28.373,63.71,30219.971,2.44,82.127,785.815,Monsoon
38.563,80.252,30517.802,2.464,345.106,848.862,Summer
32.146,46.918,30579.331,2.32,719.372,499.192,Summer
28.949,60.155,30182.824,2.48,847.142,309.736,Summer
28.98,60.726,30123.655,2.487,640.427,238.284,Breeze
25.256,64.816,30973.601,2.352,544.387,406.673,Breeze
34.694,47.669,30893.268,2.399,279.595,821.605,Monsoon
35.863,47.517,30660.067,2.472,216.38,346.584,Monsoon
25.454,61.322,30861.054,2.397,966.766,142.768,Breeze
33.203,44.453,30095.56,2.396,182.167,607.848,Breeze
35.943,54.219,30729.376,2.424,495.757,130.252,Summer
30.267,51.852,30285.604,2.453,980.675,896.433,Breeze
31.058,64.533,30539.493,2.433,188.052,710.254,Summer
30.063,43.491,30764.814,2.425,166.474,331.161,Monsoon
29.419,72.732,30033.479,2.374,770.985,522.182,Breeze
31.876,80.646,30694.838,2.426,384.786,765.295,Monsoon
27.325,74.097,30434.867,2.321,496.205,924.115,Breeze
31.17,78.995,30439.673,2.382,699.385,887.008,Breeze
38.186,71.306,30907.278,2.338,435.504,162.578,Summer
25.384,65.324,30859.736,2.408,885.83,173.027,Breeze
27.306,52.637,30057.534,2.352,1066.814,637.951,Monsoon
35.888,55.304,30618.315,2.401,1028.375,546.846,Breeze
26.849,56.979,30435.846,2.455,613.634,363.643,Monsoon
28.798,44.673,30117.814,2.387,409.654,978.556,Breeze
31.368,83.176,30851.051,2.344,494.094,771.64,Monsoon
38.204,82.613,30071.511,2.345,383.267,718.586,Monsoon
27.569,47.742,30032.097,2.481,502.645,263.197,Monsoon
37.923,67.495,30197.516,2.456,43.881,355.538,Breeze
35.059,63.576,30303.379,2.307,89.079,644.517,Summer
34.396,73.07,30060.881,2.489,855.331,816.037,Monsoon
35.13,69.533,30641.311,2.323,388.25,937.954,Monsoon
25.437,48.47,30437.15,2.431,880.015,727.954,Summer
26.385,72.043,30412.189,2.41,543.54,476.773,Monsoon
29.688,69.79,30145.341,2.309,892.332,721.97,Monsoon
26.036,66.374,30437.789,2.359,740.035,162.258,Breeze
38.826,60.706,30390.166,2.455,245.071,640.075,Summer
33.126,85.017,30383.643,2.361,509.063,905.162,Monsoon
31.823,80.375,30218.567,2.396,783.636,673.252,Breeze
35.997,68.744,30094.437,2.44,383.76,106.786,Breeze
38.677,43.281,30260.708,2.314,236.833,725.067,Breeze
38.372,62.013,30667.27,2.467,607.651,753.8,Breeze
36.103,73.815,30072.923,2.308,322.804,587.106,Summer
30.28,48.161,30382.324,2.352,665.946,834.479,Summer
25.923,60.888,30514.376,2.453,320.756,282.062,Breeze
26.377,51.436,30963.152,2.482,1000.04,468.081,Summer
25.016,57.878,30843.825,2.452,397.975,826.827,Breeze
25.027,44.173,30916.613,2.345,1000.972,643.321,Monsoon
38.11,48.576,30820.002,2.497,329.046,994.929,Monsoon
37.978,63.009,30589.115,2.383,676.766,162.338,Breeze
34.346,82.52,30860.787,2.375,169.334,319.88,Monsoon
35.173,64.586,30565.247,2.473,862.858,279.213,Breeze
32.185,62.935,30357.748,2.313,244.233,978.753,Monsoon
28.33,77.653,30372.342,2.411,954.502,882.336,Monsoon
37.801,54.785,30565.462,2.493,514.117,219.811,Summer
28.888,47.183,30809.44,2.32,131.157,418.424,Breeze
35.355,52.221,30133.653,2.408,418.986,147.337,Summer
28.436,77.817,30039.265,2.326,864.307,669.311,Breeze
37.182,72.79,30789.569,2.478,111.636,398.075,Monsoon
34.117,47.027,30647.592,2.418,699.53,331.808,Breeze
33.998,72.352,30821.31,2.347,572.775,570.805,Breeze
26.363,83.988,30976.677,2.361,361.56,815.996,Breeze
30.873,44.978,30251.394,2.403,838.511,463.526,Breeze
32.349,70.122,30194.292,2.445,86.112,781.704,Monsoon
29.117,59.683,30340.979,2.397,562.477,501.519,Monsoon
37.334,65.045,30877.962,2.338,572.344,293.07,Summer
36.727,66.24,30013.964,2.442,122.455,501.585,Breeze
31.911,76.926,30010.532,2.324,175.544,584.249,Summer
29.76,67.509,30216.786,2.462,468.33,515.421,Monsoon
36.222,69.096,30375.916,2.379,604.079,346.892,Monsoon
27.756,57.648,30302.346,2.431,86.919,266.592,Breeze
26.001,48.542,30824.918,2.369,42.579,952.257,Breeze
25.64,73.04,30689.722,2.434,236.087,367.738,Summer
25.542,43.021,30837.834,2.478,551.956,734.833,Monsoon
31.844,57.464,30383.76,2.44,73.098,406.625,Summer
28.574,52.594,30595.81,2.434,814.562,972.679,Monsoon
34.665,60.095,30515.455,2.451,192.563,989.451,Monsoon
34.154,56.696,30474.727,2.4,856.694,842.587,Summer
32.588,73.986,30288.103,2.344,249.065,623.326,Monsoon
29.94,54.449,30709.221,2.463,400.883,587.861,Monsoon
36.906,67.673,30524.03,2.43,542.629,396.065,Summer
34.936,63.054,30078.603,2.363,401.58,209.826,Monsoon
28.801,78.247,30000.522,2.355,55.273,171.155,Summer
32.024,61.836,30020.319,2.4,1002.174,518.903,Breeze
27.188,81.011,30075.95,2.341,336.519,980.91,Monsoon
29.603,43.006,30370.954,2.476,175.559,322.19,Summer
38.96,69.613,30305.666,2.458,171.795,469.857,Monsoon
28.134,43.432,30156.642,2.362,1072.835,677.278,Monsoon
34.776,74.413,30515.449,2.31,161.672,415.957,Summer
28.338,53.337,30970.181,2.31,400.806,103.267,Breeze
38.134,59.719,30160.697,2.359,102.355,456.595,Summer
29.342,59.739,30250.591,2.33,816.956,824.177,Monsoon
29.854,80.243,30462.103,2.475,668.524,949.564,Breeze
33.314,47.492,30640.841,2.384,600.919,347.582,Breeze
33.234,72.343,30600.25,2.37,945.749,929.481,Monsoon
33.107,86.175,30521.199,2.344,643.47,880.434,Summer
33.026,43.985,30737.268,2.468,1052.418,466.051,Summer
29.371,85.499,30845.946,2.458,696.375,104.21,Monsoon
31.082,43.81,30998.967,2.377,409.144,860.388,Summer
33.308,80.011,30465.511,2.334,69.319,358.095,Summer
34.398,85.295,30994.957,2.49,806.045,780.298,Summer
28.544,86.693,30730.499,2.363,429.8,614.363,Breeze
34.821,63.201,30657.342,2.454,671.146,299.498,Breeze
37.926,81.146,30639.683,2.393,967.693,683.391,Summer
35.611,48.383,30910.744,2.456,38.194,788.356,Monsoon
26.179,61.717,30947.934,2.396,842.785,527.001,Monsoon
31.568,56.551,30178.493,2.485,495.755,773.119,Monsoon
31.094,60.388,30493.424,2.46,162.744,464.475,Monsoon
29.711,73.887,30941.45,2.352,653.23,982.226,Summer
31.878,46.849,30382.113,2.386,599.898,315.828,Summer
31.155,86.919,30232.677,2.32,931.27,800.069,Monsoon
25.086,70.943,30102.653,2.481,588.072,774.642,Summer
28.312,81.435,30597.218,2.314,915.267,576.499,Monsoon
27.993,79.507,30700.273,2.304,612.603,415.304,Monsoon
29.89,76.704,30195.548,2.399,508.232,501.184,Breeze
27.442,44.726,30673.638,2.421,427.167,666.539,Monsoon
25.949,65.725,30899.619,2.345,215.856,577.315,Breeze
27.753,57.439,30243.579,2.414,654.913,785.386,Monsoon
36.959,47.969,30122,2.479,612.348,424.614,Summer
36.159,58.092,30835.424,2.425,1074.041,196.521,Breeze
31.189,71.371,30916.446,2.391,471.277,555.036,Summer
37.289,53.148,30214.862,2.329,481.03,333.111,Monsoon
28.257,62.562,30721.381,2.334,205.342,654.974,Breeze
33.179,60.798,30590.919,2.397,669.402,568.291,Monsoon
27.001,45.308,30239.196,2.393,937.202,800.874,Monsoon
36.668,70.636,30823.658,2.404,295.278,617.705,Summer
26.828,70.229,30470.437,2.402,39.713,487.684,Breeze
25.446,85.522,30700.334,2.368,769.877,207.87,Summer
28.828,56.112,30301.423,2.439,63.57,208.127,Summer
37.613,61.434,30815.782,2.342,467.926,676.316,Breeze
26.812,60.76,30264.286,2.47,685.6,892.678,Summer
29.629,83.469,30364.787,2.339,443.033,473.309,Monsoon
29.43,60.981,30391.469,2.383,308.819,577.71,Breeze
36.223,62.482,30206.427,2.342,885.215,632.091,Breeze
30.901,54.103,30874.369,2.424,351.999,529.568,Breeze
33.562,43.051,30113.488,2.396,222.65,153.607,Breeze
30.661,47.86,30563.129,2.375,445.584,630.225,Breeze
32.72,73.971,30814.151,2.395,170.881,223.392,Breeze
25.874,73.03,30580.905,2.384,768.725,600.224,Monsoon
30.236,57.191,30326.896,2.471,789.786,797.84,Breeze
36.971,63.812,30781.355,2.325,45.813,104.903,Summer
34.675,56.085,30499.177,2.459,773.507,487.429,Summer
38.746,75.16,30163.013,2.431,349.916,771.121,Summer
36.031,80.07,30316.863,2.37,732.138,575.683,Breeze
31.321,82.561,30591.94,2.484,785.938,311.776,Summer
34.468,50.65,30658.777,2.335,327.226,727.811,Monsoon
35.863,73.581,30548.132,2.362,228.363,805.125,Summer
28.776,85.372,30272.009,2.375,914.204,426.273,Breeze
25.84,71.627,30593.753,2.43,820.927,367.661,Monsoon
30.682,58.443,30332.452,2.489,925.742,590.624,Monsoon
27.025,70.982,30224.921,2.419,496.22,428.881,Monsoon
28.881,73.291,30945.529,2.471,518.315,852.343,Summer
38.256,60.47,30314.873,2.481,398.259,801.145,Summer
36.859,47.576,30335.62,2.393,563.997,380.699,Breeze
33.294,69.693,30896.776,2.394,721.83,511.281,Monsoon
30.618,78.294,30142.693,2.35,901.563,900.539,Breeze
28.701,86.893,30584.595,2.42,225.993,232.639,Breeze
33,52.815,30783.711,2.324,463.797,778.809,Breeze
32.464,73.817,30273.665,2.427,523.486,385.124,Monsoon
35.931,44.234,30844.081,2.479,552.154,207.529,Monsoon
37.992,85.672,30769.649,2.452,609.911,205.281,Breeze
29.605,43.553,30486.094,2.43,887.87,348.659,Monsoon
27.888,58.787,30118.716,2.468,978.288,593.272,Summer
30.639,46.362,30970.107,2.446,200.299,917.101,Monsoon
31.126,70.323,30624.23,2.406,792.57,372.695,Summer
25.558,57.938,30517.098,2.404,542.646,279.305,Monsoon
37.064,75.25,30885.45,2.321,476.957,530.789,Breeze
38.938,64.401,30421.356,2.387,151.277,240.966,Breeze
37.925,61.454,30563.641,2.404,98.625,344.522,Summer
37.049,58.335,30858.413,2.394,1076.258,987.968,Summer
38.896,46.79,30392.972,2.455,717.334,602.246,Monsoon
37.709,52.012,30772.392,2.332,514.096,805.519,Summer
34.637,71.121,30256.138,2.459,845.087,290.629,Breeze
27.335,64.857,30702.365,2.448,127.512,568.062,Monsoon
27.189,46.084,30510.435,2.48,679.968,559.476,Summer
25.683,66.934,30164.907,2.375,736.854,831.401,Breeze
30.766,45.382,30136.007,2.335,513.699,119.414,Breeze
36.324,65.516,30457.688,2.452,300.281,874.432,Monsoon
31.864,85.458,30710.847,2.418,1051.406,171.635,Monsoon
30.129,56.523,30603.296,2.442,352.214,924.937,Monsoon
26.529,74.834,30854.725,2.499,163.533,228.556,Monsoon
25.725,75.804,30389.662,2.339,704.607,579.015,Summer
30.589,60.814,30843.642,2.382,644.526,189.452,Monsoon
26.399,69.105,30037.028,2.339,837.607,502.472,Summer
26.45,63.77,30365.805,2.472,836.548,369.351,Breeze
30.535,55.468,30072.983,2.303,693.652,478.086,Monsoon
32.04,76.209,30919.244,2.327,252.063,590.53,Monsoon
27.614,73.924,30475.312,2.35,979.246,513.495,Monsoon
34.585,82.624,30316.156,2.454,295.663,120.847,Monsoon
30.862,70.198,30492.488,2.426,130.563,877.108,Monsoon
26.287,60.104,30532.846,2.378,352.604,185.459,Monsoon
33.918,74.416,30846.232,2.332,547.058,982.565,Monsoon
29.997,70.238,30542.428,2.364,251.685,866.187,Summer
25.733,70.131,30431.381,2.449,387.029,605.238,Monsoon
38.272,80.393,30961.354,2.376,579.652,320.674,Monsoon
32.997,83.061,30968.558,2.393,375.545,177.622,Monsoon
31.688,50.931,30038.417,2.422,125.57,704.652,Summer
37.028,56.818,30706.846,2.483,241.018,281.358,Monsoon
38.114,71.613,30371.758,2.35,879.801,759.898,Monsoon
28.085,67.518,30675.2,2.39,1051.135,849.257,Breeze
36.342,71.702,30636.922,2.362,188.827,990.069,Monsoon
36.635,62.053,30330.105,2.393,758.69,553.794,Breeze
25.762,61.147,30986.659,2.439,998.97,977.205,Breeze
34.967,48.177,30357.109,2.396,350.083,234.388,Monsoon
25.882,70.441,30631.982,2.467,917.524,852.622,Monsoon
33.325,50.735,30813.386,2.411,998.281,423.822,Monsoon
34.369,72.525,30145.465,2.377,350.463,428.331,Breeze
30.139,85.551,30300.568,2.456,90.713,341.783,Summer
37.331,54.282,30198.973,2.386,1010.969,256.069,Summer
36.207,49.255,30781.822,2.403,383.616,497.995,Monsoon
37.963,44.064,30801.209,2.499,44.7,988.558,Monsoon
29.408,59.668,30255.944,2.457,538.164,396.916,Breeze
25.301,52.443,30004.13,2.471,153.988,514.974,Breeze
36.36,64.642,30423.35,2.419,994.821,305.654,Summer
28.122,66.069,30687.138,2.37,195.845,403.408,Breeze
31.54,58.37,30622.502,2.498,355.728,149.627,Summer
36.442,75.996,30445.7,2.349,875.782,960.431,Monsoon
28.026,82.811,30301.942,2.475,892.791,558.822,Summer
29.367,52.307,30474.387,2.482,994.37,759.656,Summer
31.147,79.797,30015.103,2.464,562.214,561.961,Monsoon
28.806,48.772,30073.871,2.323,1085.791,793.177,Summer
31.458,53.063,30162.677,2.471,582.322,580.681,Breeze
25.134,67.702,30625.405,2.433,876.057,731.39,Breeze
27.971,56.49,30218.799,2.436,417.236,716.321,Monsoon
36.656,44.835,30423.379,2.457,1037.182,580.207,Monsoon
30.789,55.974,30621.411,2.398,762.967,307.528,Breeze
33.91,82.814,30830.577,2.353,112.495,290.663,Breeze
28.252,50.666,30549.657,2.415,146.116,886.875,Breeze
34.098,76.605,30177.127,2.322,983.167,208.618,Breeze
39,74.78,30951.74,2.435,896.228,603.318,Summer
33.334,47.674,30090.015,2.397,383.201,552.282,Breeze
33.797,57.495,30367.119,2.4,588.108,818.56,Monsoon
26.561,51.332,30921.324,2.337,942.441,221.853,Monsoon
30.647,44.019,30602.333,2.308,140.671,718.568,Breeze
37.05,50.614,30662.652,2.422,177.809,645.266,Summer
36.68,51.869,30301.693,2.432,795.614,731.077,Breeze
32.314,50.303,30078.539,2.4,117.96,659.103,Breeze
37.648,47.008,30365.761,2.453,407.246,606.293,Monsoon
27.001,66.157,30402.157,2.413,299.435,933.641,Monsoon
34.215,57.196,30270.272,2.47,843.506,413.792,Summer
28.484,82.963,30215.485,2.358,32.619,266.219,Summer
34.038,51.237,30355.509,2.349,153.462,815.866,Summer
26.224,69.526,30639.417,2.352,135.938,216.722,Monsoon
38.211,82.627,30949.035,2.306,370.342,711.75,Summer
36.009,45.076,30703.781,2.48,278.753,594.604,Breeze
27.813,65.716,30779.603,2.5,274.263,101.155,Breeze
33.922,62.829,30306.067,2.463,426.321,315.876,Monsoon
35.628,83.866,30104.692,2.383,259.032,546.314,Breeze
27.932,72.206,30291.514,2.371,143.649,396.743,Summer
26.307,58.363,30402.654,2.455,654.079,484.203,Breeze
29.925,74.307,30689.881,2.402,1048.359,641.143,Summer
26.901,68.637,30939.359,2.488,679.666,757.743,Summer
32.92,58.275,30809.293,2.356,840.012,236.087,Summer
30.938,77.551,30266.4,2.365,1070.229,354.621,Breeze
31.474,72.399,30820.301,2.5,193.884,672.841,Monsoon
32.6,43.238,30411.747,2.496,521.997,629.597,Summer
38.749,81.066,30175.439,2.477,652.577,763.163,Breeze
36.097,60.472,30461.253,2.381,374.661,676.459,Monsoon
33.813,71.4,30563.221,2.468,686.049,397.135,Breeze
30.092,60.458,30763.405,2.357,697.488,549.312,Monsoon
25.379,81.78,30349.896,2.351,931.185,896.268,Breeze
26.631,71.637,30146.779,2.409,920.791,267.481,Summer
35.232,68.493,30094.354,2.472,182.498,439.07,Breeze
30.169,86.132,30112.446,2.319,210.714,857.556,Monsoon
29.682,55.348,30950.023,2.413,267.938,427.775,Summer
37.446,45.871,30951.751,2.422,309.516,471.003,Summer
31.783,65.704,30968.756,2.416,634.008,387.301,Breeze
37.594,61.657,30302.489,2.344,380.415,909.573,Summer
37.413,62.989,30191.614,2.313,1049.67,697.007,Monsoon
26.123,70.285,30980.914,2.479,156.583,287.901,Summer
38.235,70.065,30988.264,2.415,293.739,774.671,Monsoon
26.077,60.26,30078.35,2.454,959.1,134.664,Monsoon
38.489,80.967,30752.528,2.373,655.234,456.768,Monsoon
31.337,71.664,30288.664,2.309,615.748,918.793,Summer
35.652,82.156,30909.299,2.352,665.949,720.807,Summer
34.886,83.179,30089.225,2.315,299.923,813.786,Breeze
32.259,50.362,30888.578,2.316,844.749,938.184,Monsoon
33.672,72.945,30002.621,2.343,561.289,797.096,Monsoon
38.299,56.971,30521.978,2.427,75.578,179.726,Breeze
37.983,79.803,30335.564,2.464,219.559,307.578,Breeze
34.161,75.245,30427.334,2.464,903.788,549.995,Monsoon
34.208,51.745,30433.785,2.488,399.198,112.472,Monsoon
28.457,84.304,30653.603,2.431,857.585,662.138,Breeze
36.601,73.073,30023.097,2.304,739.813,691.52,Summer
33.856,84.74,30691.364,2.375,352.562,726.804,Breeze
36.567,51.884,30022.198,2.322,165.928,600.152,Monsoon
34.21,81.267,30185.274,2.455,893.431,507.141,Monsoon
29.19,72.395,30606.742,2.324,718.103,869.993,Summer
27.653,67.301,30086.437,2.321,351.853,790.599,Monsoon
26.078,79.103,30990.904,2.306,589.904,651.123,Monsoon
33.204,70.846,30784.384,2.491,684.736,141.412,Breeze
28.977,72.462,30705.666,2.457,32.267,724.536,Summer
33.827,54.162,30267.681,2.367,747.449,602.345,Breeze
25.821,78.95,30048.565,2.375,732.004,724.14,Summer
30.259,71.613,30978.781,2.312,118.359,380.269,Monsoon
28.648,80.153,30147.848,2.332,872.896,799.287,Breeze
30.185,58.467,30830.567,2.362,912.845,476.144,Breeze
25.76,57.595,30197.517,2.378,340.474,905.022,Breeze
35.139,44.052,30374.095,2.424,203.568,193.609,Summer
26.634,76.819,30693.59,2.37,764.535,536.094,Monsoon
25.202,57.534,30945.365,2.491,161.985,285.164,Monsoon
38.248,57.397,30019.782,2.369,948.105,508.123,Summer
27.7,73.302,30260.768,2.488,543.739,418.388,Breeze
36.593,54.126,30764.966,2.446,1003.496,823.091,Monsoon
38.503,82.997,30173.394,2.48,717.121,250.452,Monsoon
32.478,66.675,30111.455,2.441,335.049,638.846,Breeze
32.366,85.657,30046.185,2.414,530.8,465.836,Summer
30.144,46.373,30502.49,2.402,596.401,566.268,Monsoon
30.958,57.82,30767.734,2.358,902.22,742.963,Breeze
31.749,59.785,30961.735,2.36,952.185,421.391,Breeze
27.129,75.139,30267.486,2.345,760.823,430.348,Breeze
30.106,52.37,30121.372,2.377,344.792,169.122,Summer
36.426,59.515,30402.553,2.325,595.568,596.753,Monsoon
27.554,83.068,30055.44,2.378,169.765,475.214,Summer
35.218,48.04,30331.36,2.467,276.217,831.06,Summer
34.122,75.794,30643.08,2.474,354.273,495.338,Breeze
25.802,73.909,30168.166,2.429,107.853,973.717,Breeze
25.314,48.742,30631.877,2.351,976.938,254.607,Breeze
29.935,73.294,30971.949,2.348,161.229,340.355,Summer
34.69,68.07,30864.2,2.356,775.617,452.722,Monsoon
29.626,55.651,30356.835,2.4,571.058,253.379,Breeze
34.348,56.69,30421.496,2.495,919.992,975.085,Monsoon
34.316,79.652,30419.321,2.322,822.908,676.864,Monsoon
36.292,53.165,30859.901,2.4,842.92,110.079,Monsoon
26.393,65.562,30993.827,2.436,477.631,620.659,Breeze
33.08,72.971,30825.896,2.349,922.354,803.124,Monsoon
25.875,48.716,30558.118,2.494,131.374,146.17,Summer
27.463,84.024,30097.366,2.37,505.528,620.131,Summer
29.557,54.468,30954.484,2.486,1094.237,436.881,Summer
34.903,57.029,30860.046,2.419,1044.483,623.329,Breeze
38.634,72.309,30841.411,2.301,117.967,327.345,Summer
